,mat,dHf,dHd,Stability,Band Gap,Mag,Decomps
1364,KCsFeCoBr6,-14.250658000000001,-12679.811825000015,Stable,0.0,False,Co Br1K1 Br2Fe1 CsBr3
1365,Rb4Mg3CaF12,-9.806934,-4972.085800000085,Stable,6.7357,False,RbF MgF2 CaF2
1366,Rb4Co3SnBr12,-6.636545,-4530.719377500134,Stable,0.0,False,Co Br2Co1 SnBr4 RbBr
1367,Cs4Cr3CdCl12,-8.2823715,-5921.265564999957,Stable,0.0,False,Cl2Cr1 CdCl2 CsCl
1368,K2Rb2Ni3CdF12,-8.704572500000001,-5707.304800000013,Stable,0.5499,False,F1K1 F2Ni1 RbF CdF2
1369,K2CrMnCl6,-18.211716000000003,-16398.076000000005,Stable,0.0,False,Cl1K1 Cl2Cr1 Cl3K1Mn1
1370,Cs4PdSn3I12,-5.62089,-3101.7367675002197,Stable,0.0,False,Pd CsI3 CsI SnI2
1371,Cs2MnCoCl6,-16.548292,-14431.0525,Stable,0.0,False,Cl2Co1 Cl2Mn1 CsCl
1372,Cs4MnCd3F12,-8.586726,-4936.450280000009,Stable,0.8239000000000003,False,F2Mn1 CsF CdF2
1373,Cs4MgSr3Cl12,-7.608207500000001,-4459.106350000013,Stable,4.9621,False,Cl2Sr1 CsCl MgCl2
1374,RbCsCrPbBr6,-14.662064,-12113.802144999763,Stable,0.0,False,Cr PbBr2 CsBr3 RbBr
1375,Rb2Cs2TiSr3Br12,-7.2380555,-4754.313632500031,Stable,0.24729999999999985,False,Ti Br2Sr1 CsBr3 CsBr RbBr
1376,K4Mg3CoF12,-9.772785,-5911.6031500000045,Stable,0.5178,False,Co1F2 F1K1 MgF2
1377,Rb2Cs2Co3CuF12,-9.186976,-6273.451190000001,Stable,0.0,False,Co1F2 Cu1F2 RbF CsF
1378,Rb2CrSnCl6,-16.049193,-13125.559144999916,Stable,0.0,False,Cr RbCl SnCl4
1379,Rb2Cs2Mn3PbCl12,-8.559403,-5974.821460000072,Stable,1.667,False,Cl2Mn1 RbCl PbCl2 CsCl
1380,K4V3MnCl12,-9.0803235,-7171.1385021462165,Stable,0.4900000000000002,False,Cl1K1 Cl2V1 Cl3K1Mn1
1381,Cs4Mg3BaBr12,-6.3818845,-3392.057095000002,Stable,3.1142,False,Ba1Br2 MgBr2 CsBr
1382,Cs2CaCoI6,-12.136687,-9716.69371500001,Stable,0.08660000000000001,False,Co CsI3 CsI CaI2
1383,Cs2MgBaI6,-11.507655,-9027.37062000002,Stable,2.7188999999999997,False,Ba1I2 CsI MgI2
1384,K2Cs2Co3CuCl12,-7.204188499999999,-5504.913750000001,Stable,0.0,False,Cl2Co1 Cl2Cu1 Cl4Co1K2 CsCl
1385,Cs4Mg3CoBr12,-6.2978065,-3501.868057499991,Stable,0.42489999999999994,False,Co MgBr2 CsBr3 CsBr
1386,Rb4CoPb3I12,-5.702465,-3152.3654250000836,Stable,0.4213,False,Co RbI RbI3 PbI2
1387,Rb2CaMnF6,-21.527938,-17320.082099999923,Stable,2.2513,False,F2Mn1 RbF CaF2
1388,Rb4V3MnCl12,-9.040414,-6689.390020000015,Stable,0.29120000000000035,False,Cl2Mn1 Cl2V1 RbCl
1389,Rb2CaMnCl6,-16.938724999999998,-13844.411370000003,Stable,1.8229,False,Cl2Mn1 CaCl2 RbCl
1390,Rb4Ca3VCl12,-8.164133,-4648.449545000026,Stable,1.2439,False,Cl2V1 CaCl2 RbCl
1391,Cs4CuPb3Br12,-6.155368,-3307.6728375000553,Stable,0.0,False,Cu PbBr2 CsBr3 CsBr
1392,Rb2CaCoBr6,-13.76096,-11211.714240000021,Stable,0.24510000000000004,False,Br2Co1 CaBr2 RbBr
1393,Cs2MnCoI6,-13.556249,-11799.366750000036,Stable,0.0867,False,Mn Co CsI3
1394,KRbCoCdCl6,-13.294647000000001,-11093.407139999994,Stable,0.3256000000000001,False,Cl2Co1 Cl4Co1K2 CdCl2 RbCl
1395,Rb2Cs2CoCd3F12,-8.181891,-4605.7732899999355,Stable,0.35050000000000003,False,Co1F2 RbF CsF CdF2
1396,Cs4Cr3CoI12,-7.147319,-5390.436750000004,Stable,0.0,False,Cr Co CsI3
1397,Cs4CuPb3Cl12,-6.800075,-3700.5037750001356,Stable,0.0,False,Cu PbCl2 CsCl PbCl4
1398,Cs2CrSrCl6,-16.772122,-14155.742499999975,Stable,0.15669999999999984,False,Cl2Cr1 Cl2Sr1 CsCl
1399,Cs4CuPb3F12,-8.713879500000001,-4672.354805000082,Stable,0.0,False,Cu PbF2 CsF PbF3
1400,K2Cs2Ca3CrBr12,-7.334717,-4450.528412499966,Stable,0.0,False,Cr Br1K1 CsBr3 CsBr CaBr2
1401,RbCsCoCdF6,-17.253626,-13877.602590000006,Stable,0.03189999999999982,False,Co1F2 RbF CsF CdF2
1402,Rb2CoCdBr6,-11.824816,-9744.276970000014,Stable,0.3167,False,Br2Co1 CdBr2 RbBr
1403,Cs4Co3PbF12,-9.3689645,-6032.098130000067,Stable,0.018199999999999772,False,Co1F2 PbF2 CsF
1404,Cs4Co3NiCl12,-7.31062,-5343.9355000000005,Stable,0.09370000000000012,False,Cl2Co1 Cl2Ni1 CsCl
1405,K4Ni3ZnF12,-8.848446,-6039.934099999997,Stable,0.6504,False,F1K1 F2Ni1 ZnF2
1406,Cs4CaBa3Br12,-7.1254755,-4210.706150000017,Stable,4.234500000000001,False,Ba1Br2 CsBr CaBr2
1407,Rb2Cs2Ti3BaBr12,-7.6990385,-5559.863928333259,Stable,0.04489999999999972,False,Ti Ba1Br2 Br3Ti1 CsBr3 RbBr
1408,Rb2Cs2Ca3CdF12,-9.6130765,-4867.218739999872,Stable,5.3781,False,RbF CsF CaF2 CdF2
1409,Rb2CrMnBr6,-16.592227,-14702.293540000002,Stable,0.0,False,Br2Cr1 Br2Mn1 RbBr
1410,Cs4ZnSr3F12,-9.486696,-5399.621279999991,Stable,5.5017000000000005,False,F2Sr1 ZnF2 CsF
1411,Cs2CrSrBr6,-15.305051,-13000.870724999975,Stable,0.007900000000000018,False,Cr Br2Sr1 CsBr3 CsBr
1412,Cs2CaPbCl6,-14.928431,-11247.66224999998,Stable,3.4425999999999997,False,CaCl2 PbCl2 CsCl
1413,Cs4Ni3PbBr12,-6.2419925,-3994.899212500015,Stable,0.0,False,Ni PbBr2 CsBr3 CsBr
1414,RbCsCaCoI6,-12.093561,-9675.910884999957,Stable,0.1633,False,Co RbI CsI3 CaI2
1415,Cs4MnPb3Br12,-6.861986,-4014.290837500034,Stable,2.0009,False,Mn PbBr2 CsBr3 CsBr
1416,K2Rb2Mn3CoBr12,-7.9045464999999995,-6271.799770000001,Stable,0.0,False,Br1K1 Br2Co1 Br2Mn1 RbBr
1417,Cs4SrPb3F12,-9.249424999999999,-4870.076529999995,Stable,3.7658,False,F2Sr1 PbF2 CsF
1418,Rb2Cs2Ca3MnCl12,-8.1815945,-4689.443284999989,Stable,2.6661,False,Cl2Mn1 CaCl2 RbCl CsCl
1419,Cs4Cr3PbCl12,-8.598725,-6086.140700000015,Stable,0.0,False,Cl2Cr1 PbCl2 CsCl
1420,Cs4Ti3SrBr12,-7.747196499999999,-5621.710187500017,Stable,0.0,False,Ti Br2Sr1 CsBr3 CsBr
1421,K2Cs2CoCd3F12,-8.198699999999999,-4847.760690000076,Stable,0.2974999999999999,False,Co1F2 F1K1 CsF CdF2
1422,K4Mg3ZnF12,-9.3691605,-5271.461749999608,Stable,5.876799999999999,False,F1K1 ZnF2 MgF2
1423,K4Ca3CoCl12,-7.791383000000001,-4818.838524999997,Stable,0.5105999999999999,False,Cl1K1 Cl4Co1K2 CaCl2
1424,Cs2CaMnI6,-13.630458999999998,-11210.465714999995,Stable,1.2308000000000001,False,Mn CsI3 CsI CaI2
1425,K4Cr3MnBr12,-8.331876,-6911.0909999999985,Stable,0.0,False,Br1K1 Br2Cr1 Br2Mn1
1426,KCsCoNiF6,-18.539411,-15765.984590000013,Stable,0.0,False,Co1F2 F1K1 F2Ni1 CsF
1427,KRbCaCoBr6,-13.778125,-11451.280970000034,Stable,0.32030000000000003,False,Br1K1 Br2Co1 CaBr2 RbBr
1428,Cs2CrMnBr6,-16.641139000000003,-14694.346650000021,Stable,0.0,False,Cr Mn CsBr3
1429,Cs4SrSn3F12,-9.263006,-4924.47155499981,Stable,3.3518999999999997,False,F2Sr1 CsF SnF2
1430,K2Rb2MgCr3Cl12,-8.586291,-6290.84735999998,Stable,0.0,False,Cl1K1 Cl2Cr1 RbCl MgCl2
1431,K2Rb2FeCo3Br12,-6.932841000000001,-5541.774269999997,Stable,0.0,False,Br1K1 Br2Co1 Br2Fe1 RbBr
1432,K2Cs2CoSn3I12,-5.697241,-3399.3292975002705,Stable,0.0374000000000001,False,Co I1K1 CsI3 CsI SnI2
1433,K2Cs2CoCu3Cl12,-6.6191315,-5001.276749999992,Stable,0.05620000000000003,False,Cl2Cu1 Cl4Co1K2 CsCl
1434,Cs4CoBa3I12,-6.1987725,-4023.8096424999962,Stable,0.43709999999999993,False,Co Ba1I2 CsI3 CsI
1435,Cs4Cr3PbI12,-7.034101,-5009.748327499996,Stable,0.0,False,Cr CsI3 CsI PbI2
1436,KRbMnZnF6,-19.402607,-15993.514800000024,Stable,1.0796999999999999,False,F1K1 F2Mn1 RbF ZnF2
1437,Cs4MnPb3I12,-6.1142485,-3554.954982500085,Stable,1.7314999999999998,False,Mn CsI3 CsI PbI2
1438,KRbMgNiF6,-18.749517,-15081.500700704119,Stable,0.7073999999999999,False,F1K1 F2Ni1 RbF MgF2
1439,Cs4Ca3PbF12,-9.9172825,-5010.487479999828,Stable,5.3051,False,PbF2 CsF CaF2
1440,K2Cs2CoCd3Br12,-5.5089785,-3327.8500074999984,Stable,0.3121999999999999,False,Co Br1K1 CdBr2 CsBr3 CsBr
1441,Cs4CaSr3F12,-10.0619395,-5688.072129999952,Stable,6.3081,False,F2Sr1 CsF CaF2
1442,K2MgCrCl6,-16.113014,-13722.340700000086,Stable,0.0,False,Cl1K1 Cl2Cr1 MgCl2
1443,Cs2CrMnCl6,-18.168881,-15930.381500000025,Stable,0.0,False,Cl2Cr1 Cl2Mn1 CsCl
1444,KRbMgCoF6,-19.411192,-15765.945699999978,Stable,0.30710000000000015,False,Co1F2 F1K1 RbF MgF2
1445,Cs4NiPb3Cl12,-7.010047500000001,-3902.508599999626,Stable,0.6824,False,Cl2Ni1 PbCl2 CsCl
1446,Cs2CaVCl6,-16.907543999999998,-13780.73485000009,Stable,0.39080000000000004,False,Cl2V1 CaCl2 CsCl
1447,RbCsVMnCl6,-18.105628,-15778.136259999994,Stable,0.3357000000000001,False,Cl2Mn1 Cl2V1 RbCl CsCl
1448,K4MgMn3Cl12,-8.582393,-6415.276349999948,Stable,1.607,False,Cl1K1 Cl3K1Mn1 MgCl2
1449,Cs4CrCd3Br12,-5.9079265,-3505.2639075000006,Stable,0.0,False,Cr CdBr2 CsBr3 CsBr
1450,K2CoCuBr6,-12.431469,-11335.179000000004,Stable,0.0,False,Br1K1 Br2Co1 Br2Cu1
1451,KRbMnCoI6,-13.444309,-12019.276249999983,Stable,0.0,False,Co I1K1 I2Mn1 RbI3
1452,K4CrCd3Cl12,-6.6058925,-4352.683194999998,Stable,0.0,False,Cl1K1 Cl2Cr1 CdCl2
1453,KCsCaCoCl6,-15.363127,-12653.352600017834,Stable,0.3124,False,Cl2Co1 Cl4Co1K2 CaCl2 CsCl
1454,Cs4Co3BaF12,-9.620387,-6378.019180000009,Stable,0.08030000000000026,False,Ba1F2 Co1F2 CsF
1455,Cs4Mg3SrBr12,-6.364482499999999,-3389.8500949997824,Stable,3.0144,False,Br2Sr1 MgBr2 CsBr
1456,KCsCrMnCl6,-18.175168,-16139.403250000012,Stable,0.0,False,Cl2Cr1 Cl3K1Mn1 CsCl
1457,RbCsVSnCl6,-15.950584000000001,-13030.592384999909,Stable,0.16959999999999997,False,V RbCl SnCl4 CsCl
1458,Cs2CoCdBr6,-11.860693999999999,-9609.988155,Stable,0.18700000000000006,False,Co CdBr2 CsBr3 CsBr
1459,Cs4Co3CdBr12,-6.3400305,-4241.281402499997,Stable,0.13369999999999993,False,Co CdBr2 CsBr3 CsBr
